OSEBuildingID,DataYear,NumberofFloors,PropertyGFABuilding(s),PropertyGFAParking,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEnergyUseWN(kBtu),SourceEUI(kBtu/sf),LargestPropertyUseTypeGFA,Electricity(kBtu),NaturalGas(kBtu),GHGEmissionsIntensity,OHE_Campus,OHE_Multifamily,OHE_NonResidential,OHE_SPS-District K-12,OHE_Autres_Neighborhood,OHE_BALLARD,OHE_CENTRAL,OHE_DELRIDGE NEIGHBORHOODS,OHE_DOWNTOWN,OHE_EAST,OHE_GREATER DUWAMISH,OHE_LAKE UNION,OHE_MAGNOLIA / QUEEN ANNE,OHE_NORTH,OHE_NORTHEAST,OHE_NORTHWEST,OHE_SOUTHEAST,OHE_SOUTHWEST,OHE_Autres_LargestPropertyUseType,OHE_Distribution Center,OHE_Hotel,OHE_K-12 School,OHE_Multifamily Housing,OHE_Non-Refrigerated Warehouse,OHE_Office,OHE_Other,OHE_Retail Store,OHE_Worship Facility,OHE_Autres_ComplianceStatus,OHE_Compliant,OHE_Not Compliant,OHE_Account Requires Verification,OHE_Autres_ComplianceIssue,OHE_No Issue,OHE_Portfolio Manager Account Not Shared,TotalGHGEmissions,SiteEnergyUse(kBtu)
163.0,2019.0,4.0,61156.0,0.0,33.8,36.1,1773587.0,83.3,30301.0,1145137.0,338864.0,0.6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,145.1,8221598.0
167.0,2019.0,4.0,59000.0,0.0,64.6,27.0,1564023.0,61.3,58000.0,1093742.0,470282.0,0.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,31.7,1559248.0
168.0,2019.0,4.0,43645.0,0.0,96.0,36.1,1773587.0,83.3,41615.0,1145137.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,231.0,6730553.0
169.0,2019.0,4.0,43645.0,0.0,90.0,28.4,1773587.0,63.6,41615.0,1145137.0,338864.0,0.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,173.4,8231488.0
170.0,2019.0,3.0,64820.0,0.0,82.4,36.1,1773587.0,83.3,50820.0,1145137.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,114.5,3983552.0
172.0,2019.0,2.0,43645.0,0.0,39.4,36.1,1773587.0,83.3,41615.0,1145137.0,338864.0,0.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1663.5,49273204.0
173.0,2019.0,2.0,43645.0,0.0,76.8,36.1,1773587.0,83.3,41615.0,1145137.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,288.1,13893527.0
174.0,2019.0,1.0,67356.0,0.0,59.0,36.1,1773587.0,83.3,41615.0,1880627.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,234.4,6222142.0
175.0,2019.0,3.0,43645.0,0.0,65.0,45.1,1773587.0,91.9,41615.0,1145137.0,338864.0,1.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,310.0,11845060.0
176.0,2019.0,3.0,43645.0,0.0,56.0,38.1,3000749.0,79.9,41615.0,1796371.0,338864.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,75.0,3022594.0
177.0,2019.0,3.0,66994.0,0.0,56.0,37.1,2530562.0,90.8,41615.0,1145137.0,512767.0,0.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,39.7,2542864.0
178.0,2019.0,3.0,43645.0,0.0,70.0,36.9,1773587.0,74.4,41615.0,1145137.0,338864.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,98.4,3658208.0
179.0,2019.0,1.0,54765.0,0.0,66.2,36.1,1773587.0,83.3,25765.0,1145137.0,338864.0,1.3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,69.1,4339380.0
180.0,2019.0,5.0,43645.0,0.0,56.6,36.1,1773587.0,59.6,46483.0,71583.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,258.6,4990718.0
182.0,2019.0,2.0,52611.0,0.0,83.8,36.1,1773587.0,83.3,52611.0,1145137.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,113.4,4348180.0
183.0,2019.0,4.0,43645.0,0.0,89.0,32.1,1773587.0,65.7,41615.0,1145137.0,338864.0,1.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,114.4,4430252.0
185.0,2019.0,2.0,43645.0,0.0,87.0,28.4,1773587.0,58.3,41615.0,1145137.0,338864.0,0.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,180.1,6830402.0
189.0,2019.0,3.0,62526.0,0.0,66.0,36.7,2297326.0,74.9,62526.0,1296974.0,338864.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,61.1,2341330.0
190.0,2019.0,3.0,64015.0,0.0,79.4,38.3,2320154.0,94.8,24419.0,1890771.0,429383.0,0.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,34.5,2335228.0
194.0,2019.0,1.0,43645.0,0.0,98.0,39.7,1773587.0,80.0,41615.0,1145137.0,338864.0,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,573.4,21262552.0
195.0,2019.0,3.0,54224.0,0.0,79.2,36.1,1773587.0,83.3,47012.0,1145137.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,140.5,4706285.0
197.0,2019.0,4.0,43645.0,0.0,51.0,36.1,1773587.0,83.3,41615.0,1145137.0,170811.0,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,51.6,7073808.0
198.0,2019.0,4.0,43645.0,0.0,78.6,36.1,1773587.0,83.3,41615.0,1145137.0,338864.0,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8236.9,248949136.0
200.0,2019.0,3.0,39017.0,0.0,75.0,36.1,1773587.0,83.3,28636.0,1839194.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,83.3,3167791.0
205.0,2019.0,2.0,43645.0,0.0,75.0,33.3,1773587.0,82.8,41615.0,1145137.0,338864.0,0.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,120.4,8353497.0
209.0,2019.0,5.0,43645.0,0.0,81.2,18.3,1544944.0,83.3,41615.0,849139.0,695805.0,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,42.2,1486248.0
211.0,2019.0,2.0,43645.0,0.0,64.4,36.1,1773587.0,83.3,41615.0,1145137.0,338864.0,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,615.9,37236728.0
212.0,2019.0,2.0,43645.0,0.0,76.0,41.5,1773587.0,59.3,41615.0,1561704.0,338864.0,0.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,308.1,7328251.0
214.0,2019.0,1.0,43645.0,0.0,76.0,42.9,1773587.0,67.7,41615.0,1676446.0,338864.0,0.6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,215.4,5675643.0
215.0,2019.0,4.0,43645.0,0.0,52.0,27.1,1773587.0,83.3,41615.0,843865.0,338864.0,1.1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,124.9,3046255.0
216.0,2019.0,2.0,43645.0,0.0,79.0,38.8,1773587.0,67.1,41615.0,1145137.0,338864.0,1.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,247.8,7235920.0
217.0,2019.0,1.0,43645.0,0.0,92.0,32.5,1773587.0,83.3,41615.0,1308541.0,338864.0,0.6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,238.6,5816479.0
220.0,2019.0,1.0,43645.0,0.0,78.6,14.4,1773587.0,83.3,41615.0,166065.0,338864.0,0.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,170.9,3368738.0
223.0,2019.0,1.0,64984.0,0.0,80.0,37.9,2478122.0,93.4,41615.0,1145137.0,473814.0,0.6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,37.5,2469489.0
224.0,2019.0,1.0,67745.0,0.0,78.6,36.1,1773587.0,83.3,41615.0,1145137.0,338864.0,0.6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,380.0,9321179.0
225.0,2019.0,2.0,43645.0,0.0,80.0,33.6,1773587.0,70.6,41615.0,1145137.0,338864.0,0.8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,307.0,12445428.0
226.0,2019.0,1.0,46797.0,0.0,87.0,45.1,2112616.0,63.6,46797.0,431927.0,338864.0,0.6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,91.9,2154193.0
334.0,2019.0,4.0,43645.0,0.0,95.0,37.6,1773587.0,83.3,41615.0,1145137.0,0.0,0.3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,135.2,22229333.6
227.0,2019.0,3.0,43645.0,0.0,80.0,38.9,1773587.0,66.3,41615.0,1145137.0,338864.0,1.4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,189.2,5434672.0
229.0,2019.0,2.0,67371.0,0.0,66.0,33.7,2267532.0,72.0,41615.0,1411358.0,338864.0,0.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,54.2,2291731.0
230.0,2019.0,2.0,52088.0,0.0,79.6,29.3,1528150.0,83.3,52088.0,539036.0,338864.0,1.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,55.9,1547113.0
231.0,2019.0,3.0,43645.0,0.0,56.0,32.8,1773587.0,79.9,41615.0,1145137.0,338864.0,0.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,66.4,4186022.0
232.0,2019.0,5.0,43645.0,0.0,94.0,36.1,1773587.0,83.3,41615.0,1145137.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,224.3,7559508.0
233.0,2019.0,1.0,50000.0,0.0,68.8,36.1,1773587.0,83.3,43000.0,1145137.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,223.8,7656466.0
234.0,2019.0,2.0,50292.0,0.0,89.0,36.1,232500.0,83.3,38693.0,232499.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1.4,232500.0
235.0,2019.0,7.0,43645.0,0.0,90.0,36.1,1773587.0,83.3,41615.0,1145137.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,286.1,9996560.0
237.0,2019.0,2.0,67235.0,0.0,68.0,34.4,2313778.0,71.8,41615.0,1371691.0,338864.0,0.9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,58.5,2311360.0
238.0,2019.0,2.0,43645.0,0.0,78.6,36.1,1773587.0,83.3,57968.0,1145137.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,183.0,9268233.0
239.0,2019.0,3.0,58118.0,0.0,80.0,25.1,1479647.0,60.8,59014.0,1161772.0,317875.0,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,24.0,1483897.0
241.0,2019.0,4.0,64893.0,0.0,50.0,36.1,1773587.0,83.3,64893.0,1145137.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,225.0,6656005.0
242.0,2019.0,2.0,52792.0,0.0,77.0,23.8,1322320.0,66.7,55480.0,1322320.0,0.0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,8.2,1338058.0
243.0,2019.0,1.0,43645.0,0.0,59.0,36.1,1773587.0,73.1,41615.0,617800.0,338864.0,0.6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,177.9,3997779.0
244.0,2019.0,3.0,44558.0,0.0,70.0,31.0,1382898.0,72.1,34416.0,1006007.0,376891.0,0.6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,26.2,1394028.0
245.0,2019.0,6.0,43645.0,0.0,87.0,39.7,1773587.0,99.7,41615.0,1145137.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,875.0,63097600.0
247.0,2019.0,2.0,43645.0,0.0,40.8,50.8,1773587.0,83.3,41615.0,1145137.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,100.7,9275856.0
248.0,2019.0,2.0,58640.0,0.0,52.8,49.2,2883139.0,83.3,58640.0,1145137.0,0.0,0.3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17.8,2903994.0
335.0,2019.0,4.0,43645.0,0.0,85.0,50.7,1773587.0,83.3,41615.0,1145137.0,0.0,1.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,231.7,9537417.0
249.0,2019.0,3.0,43645.0,0.0,75.8,36.1,1773587.0,83.3,41615.0,1145137.0,338864.0,1.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1389.5,69768184.0
250.0,2019.0,4.0,43645.0,0.0,78.6,36.1,1773587.0,83.3,41615.0,1145137.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,918.5,22719854.0
338.0,2019.0,4.0,43645.0,0.0,74.4,36.1,1773587.0,83.3,41615.0,1145137.0,338864.0,0.6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2055.2,63523424.0
253.0,2019.0,2.0,43645.0,0.0,77.4,36.1,1773587.0,83.3,44160.0,1145137.0,0.0,0.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,52.9,8580718.0
257.0,2019.0,4.0,43645.0,0.0,96.0,36.1,853396.0,83.3,41615.0,853396.0,0.0,0.1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,5.3,853396.0
261.0,2019.0,2.0,43645.0,0.0,84.8,36.1,1773587.0,83.3,41615.0,1145137.0,338864.0,0.6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,650.4,49771808.0
263.0,2019.0,6.0,43645.0,0.0,75.2,36.1,1773587.0,83.3,41615.0,1145137.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,171.2,8933196.0
264.0,2019.0,4.0,43645.0,0.0,79.2,36.1,1773587.0,83.3,41615.0,1145137.0,0.0,0.7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,52.6,8526318.0
265.0,2019.0,7.0,43645.0,0.0,67.8,36.1,1773587.0,83.3,41615.0,1145137.0,338864.0,0.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,307.8,10515672.0
266.0,2019.0,4.0,37940.0,0.0,46.0,40.5,1772208.0,83.3,34890.0,1772208.0,0.0,0.3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,10.9,1791700.0
267.0,2019.0,0.0,43645.0,0.0,74.4,36.1,1773587.0,83.3,41615.0,1145137.0,338864.0,0.6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1655.5,63909960.0
268.0,2019.0,5.0,43645.0,0.0,44.0,36.1,1773587.0,83.3,41615.0,1145137.0,338864.0,0.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4749.6,139276160.0
273.0,2019.0,1.0,43645.0,0.0,54.0,41.1,2944112.0,90.5,41615.0,1145137.0,338864.0,0.9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,65.1,2993413.0
274.0,2019.0,3.0,67236.0,0.0,86.0,36.1,672029.0,83.3,41615.0,604729.0,67300.0,0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7.3,674268.0
276.0,2019.0,8.0,43645.0,0.0,94.0,36.1,1773587.0,83.3,41615.0,1145137.0,338864.0,0.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7055.3,224599920.0
278.0,2019.0,5.0,43645.0,0.0,68.8,36.1,1773587.0,83.3,55259.0,1145137.0,338864.0,0.6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,160.5,9702601.0
279.0,2019.0,2.0,43645.0,0.0,74.0,41.3,1773587.0,83.6,41615.0,1145137.0,338864.0,1.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,233.3,8643301.0
280.0,2019.0,6.0,51976.0,0.0,97.4,36.1,126052.6,83.3,50350.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1.56,133917.2
281.0,2019.0,2.0,55653.0,0.0,58.2,31.2,1731858.0,83.3,55500.0,404913.0,338864.0,1.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,73.0,1760045.0
282.0,2019.0,4.0,43645.0,0.0,83.0,36.1,1773587.0,83.3,41615.0,1145137.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,310.1,8483161.0
283.0,2019.0,5.0,50759.0,0.0,51.0,36.1,2794441.0,83.3,50759.0,1145137.0,0.0,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,17.2,2794441.0
284.0,2019.0,2.0,56772.0,0.0,37.0,47.8,2715649.0,82.8,56772.0,1057242.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,94.6,2767584.0
285.0,2019.0,3.0,43645.0,0.0,36.0,36.1,1773587.0,83.3,41615.0,1145137.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,181.1,5403927.0
286.0,2019.0,3.0,43645.0,0.0,81.0,36.8,1773587.0,77.9,41615.0,1145137.0,338864.0,0.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,246.8,10167326.0
287.0,2019.0,3.0,43645.0,0.0,63.0,38.7,2912000.0,73.5,41615.0,1411158.0,338864.0,1.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,88.4,2953936.0
289.0,2019.0,3.0,43645.0,0.0,38.0,50.0,1773587.0,93.3,41615.0,1755859.0,338864.0,0.6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,117.1,3792034.0
290.0,2019.0,3.0,43645.0,0.0,85.0,25.4,1773587.0,61.7,41615.0,1145137.0,746683.0,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,56.7,3532420.0
291.0,2019.0,2.0,64414.0,0.0,59.0,31.8,2078277.0,89.1,41615.0,1145137.0,0.0,0.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,12.8,2066289.0
292.0,2019.0,3.0,43645.0,0.0,42.0,36.1,1773587.0,84.5,41615.0,841168.0,338864.0,0.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,281.0,6191164.0
293.0,2019.0,7.0,43645.0,0.0,49.6,40.1,1773587.0,83.3,41615.0,1145137.0,572411.0,0.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,58.7,5159285.0
294.0,2019.0,4.0,43645.0,0.0,73.0,48.3,1773587.0,96.0,63934.0,1145137.0,0.0,1.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,148.1,4979624.0
295.0,2019.0,4.0,43645.0,0.0,83.6,36.1,1773587.0,83.3,41615.0,1145137.0,0.0,0.6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,339.2,54885164.0
296.0,2019.0,4.0,56617.0,0.0,78.6,34.3,1940736.0,73.6,56617.0,1216496.0,724240.0,0.8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,46.0,1956429.0
297.0,2019.0,6.0,56745.0,0.0,43.0,36.1,2835766.0,83.3,43673.0,1769895.0,338864.0,1.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,67.5,2860023.0
299.0,2019.0,4.0,43645.0,0.0,69.8,36.1,2534335.0,83.3,24600.0,1145137.0,198362.0,0.4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,24.9,2543488.0
300.0,2019.0,3.0,43645.0,0.0,75.0,42.9,1773587.0,82.4,41615.0,1145137.0,338864.0,1.3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,262.2,8941860.0
302.0,2019.0,1.0,43645.0,0.0,67.8,48.1,1773587.0,83.3,41615.0,1458679.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,130.3,3827132.0
313.0,2019.0,5.0,43645.0,0.0,64.2,36.1,1773587.0,83.3,41615.0,1145137.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,481.2,22623400.0
